Unnamed:,label,cleaned_text
800573,1,anaperiodista stil fun go there im jealous wrigley field though might go sumer
800574,1,lbheartjesica yes im going kenya august day w tumaini international loving cute aid orphan excited
800575,1,ycsing thats nicki monday night drag quen
800576,1,pointleswords sory credit switched jose xavier
800577,1,warp love ausie catle dog story
800578,1,mfeatherstone way pick winer
800579,1,caled hunybuny mi already night lova
800580,1,wilkuhn granular synth tutorial cute oh informative to
800581,1,folowers exciting
800582,1,paulewog haha duno gayi read strong bad voice
800583,1,trying new riedel glases
800584,1,jonathanrknight begining think finaly twiverted
800585,1,hungry hungry hungry hungry starvin like marvin only starvin anymore fed nightly fishfod
800586,1,noarmsjames lovely man coking diner were going walk
800587,1,rumlover one lady agres atend fine it
800588,1,im geting ready drink tea emas gona eat rice meal
800589,1,doniewahlberg make smile
800590,1,lucky avatar teh purdines
800591,1,jenifermf totaly know u meanthis late night stuf detriment yearslolsociety discriminatory toward night pl
800592,1,survived night time gherkin head swiming idea morning actualy workable time get busy
800593,1,im brokes computer piczo twiter watching viva la bam luv it stil skiny jean
800594,1,angiekaybe yep saw february get se dfcok may th loking forward seing
800595,1,youtube check page subcribe updating son htpwyoutubecomuserkolkidzblock
800596,1,realy hungryso grabed ice cream freze
800597,1,im new lost
800598,1,rveturis swet say
800599,1,phoneboy cant wait read that
800600,1,pinky toe broken month concerned
800601,1,godnight everyone
800602,1,loved today
800603,1,emilycelo nesun realmente gues quotno daveroquot mean
800604,1,noticed lot aple product placement tonight hr
800605,1,clas surprised bday cake lit clas best bday surprise long
800606,1,nikan begin to reveal true nature company
800607,1,twinadryl lol freak sesion wit ya wifey eh hah
800608,1,ilvdbch yes ive met many god one last one kinda sucked
800609,1,yeah guy totaly bring dublin party would love company
800610,1,noches twitericols
800611,1,azmamakim get take ash schol morning crazy kidos love it
800612,1,benhamin thank
800613,1,hsumilo much playing wi la dont bluf
800614,1,islandcubfre course bud
800615,1,helhousemedia ok thank modivation
800616,1,mandiebear promisei tired today think itl early one to ti pm amp im stufed blib
800617,1,bncngofthwls like one now wiling lok one
800618,1,sarahmormor marathon now
800619,1,chasepino wish col you
800620,1,siting aroundwondering whats next
800621,1,cheapyd swet new episode cagcast thnx cheapy
800622,1,boredum be wel boring lol stil figuring twiter hi mitchel lol sory im buging pep far
800623,1,slepy god time tonight though
800624,1,doniewahlberg kid get wish god morning donï ½t know time america
800625,1,nickitynatnat color purple
800626,1,leknight lmao thanks le xd would u like join crazines wel lolol rofl come amp join bite hard anyway
800627,1,back ky
800628,1,dlovato saw u wanted say hi u r amazin person inspirationthank much hope met u day
800629,1,akng insane husband tho sure
800630,1,skidybaby baha leave start fight gr oh wel atleast make amazing entertainment
800631,1,rightnowradio here one music col down htpblipfmxs
800632,1,feretfreakx much fun tonight im totaly stealing picture upload them hehehe
800633,1,turtlebus want seahorse
800634,1,dlovato love check herman hermit old clasic group got like song stuck head reply lt
800635,1,erin question journalism hesitate god luck everything
800636,1,nicolerichie favorite showseries litle
800637,1,hi diana this col recently started twitering
800638,1,briancrouch yeah rockin bothel maybe il se next event fred meyers something
800639,1,jonathanrknight however im turning status update u becuz insomnia amp ul wake up alowed
800640,1,kevinrudpm dead set legend please make broadbands super fast love forever
800641,1,jesewilson wasted hour neded nul thanks heap work perfectly now
800642,1,son im going bed
800643,1,veronica gues beter make twets jonathanrknight give u quotswetquot bedtime story plz
800644,1,baking hahaha aby niki htplurkcompmzsld
800645,1,woho beach awsome haha luve it water so cold went seatle aqui bech somethin like p
800646,1,wailord mkay deal
800647,1,wmarc great interview glad se
800648,1,jonathanrknight truly great place eat canten otumwa lose meat hamburger tiny cafe everyones friendly
800649,1,uploading photo first leaving
800650,1,dlovato please folow demi
800651,1,coding hp mini said keyboard hurt
800652,1,bkbap ah sound advice
800653,1,abigailovesyou lol wel hapens worth it got wanting make midnight run convenience store
800654,1,daveb help
800655,1,ghostheory sory im litle late response sample evp question one refering to j
800656,1,dlovato polen salt daphne love derby love love litle song twets decided send
800657,1,finaly almost home
800658,1,worked feling might slep outside
800659,1,pointmot od listening scotchmist version quot stepquot replied
800660,1,shanzer know right
800661,1,far kinda realy liking espreso dreamweaver handcoding htmlcs ftw
800662,1,knightowl sound god wish could done im determined find park beter there
800663,1,ah finaly done next stop zipys
800664,1,wethetravis quotdont speak liarquot favorite song im loking forward hearing orlando get wel son hug
800665,1,stacielane ohwel never mind then lol guy realy liked mama like that
800666,1,ok bed time wish exam thursday otherwise would go around harasing people vote lol night guy
800667,1,kylefox problem let know know anyone who loking get photography may interested
800668,1,jonathanrknight totaly agre r limited ned speak about ned lol so random
800669,1,mercleve go slep hope u pe midle night id hate beat u golf course tomorow
800670,1,noning weding old man sharted throwing mon pie venture macon georgia
800671,1,sent email one undergraduate profesors replied back saying made day
800672,1,ryanstar hey ryan thought id say u put great show radford sunday night amp im glad got met you
800673,1,spencerordonez although lot work canot wait start project
800674,1,karaokï ½ figa monday fels like gosip girl episode lot fun xoxo
800675,1,gabyisactive m cofe please lol
800676,1,day markethapy stock held
800677,1,garyphayes know want search silkcharm chocolate se recomendations crowdsourced chocolate
800678,1,im going danis party nd im gona dres giant duck yay
800679,1,emajapan congrats quick double pa pls email detail salesfashionpaletecomau claim tix
800680,1,lisanoelruoco oh like new hair to think realy suit you
800681,1,leave aproved europe come thanks singapore airline cheap flight
800682,1,starkised hope fel beter j
800683,1,kitybufiekat havent since turned iti them htpbitlydrsn
800684,1,twetshrink hah yea supose love customer service
800685,1,dholings twitertips bar run like dream f
800686,1,night twitys hope dream johny dep
800687,1,mgpoter cute
800688,1,long day finaly come end long bebes stay aslep haha bring tomorow b
800689,1,kingdomguard hothobolover gues make guest apearance
800690,1,aiorselvar brand spanking new aior bot
800691,1,htptwitpicomyc new bawng gren sigh
800692,1,signing tual
800693,1,poptopvw col arent they love make life easy
800694,1,fel tredmil today sport
800695,1,lok closely sign
800696,1,going sunshine coast thursday prety awesome update tan
800697,1,cokcj love reading twets would nice se lovely mug read them wheres picture
800698,1,packing airport alaska please lose lugage alaskair
800699,1,ryuenx guy mentioned haha col ive posting random stuf past houramp geting kick
800700,1,silkcharm re nbn someone already said fiber home mean least regular
800701,1,chumby blasting s tunesgod time htpwmathartleycomchumbyhtml
800702,1,privarma hope rupe symbol lok like quotrquot use reliance
800703,1,jeniferg god fun know want ki girl
800704,1,oficialjagex could use twiter give u info mechscape o please
800705,1,listening brad paisley
800706,1,ashleadams make lok fat man god photo
800707,1,almost late work ten minute get ready lack slep consequence factory friday beachbar sunday
800708,1,joycekim haha told yet
800709,1,heidimontag think going god season
800710,1,wel case know mean hahaha love godwhatever role decide take on
800711,1,row wraideilcom great hosting know domain check out
800712,1,losing time
800713,1,people amaze
800714,1,hit myspace im goin slep tho peace wmyspacecomdxckinyamouth
800715,1,lvesckmelody i watched preview theyve playing way much loks realy bad stop watching it haha
800716,1,four day til get se girlfriend
800717,1,im much twiter lurk use this anyway though
800718,1,hertbeat stil st cofe day hapy tuesday se jef dunham achmed dead terorist tonight
800719,1,woah never stoked ive found way move london next year instead thre im hapy
800720,1,home time chelsea lately
800721,1,jlsby htptwitpicomyfo cutest dog ever whats name
800722,1,watching pride prejudice one best movie ever love movie bok
800723,1,early again work today tomorow course thursday friday bad
800724,1,arlenecd oh ish kiding cali
800725,1,starby u move back jersey gona beter
800726,1,jonathanrknight twet im newscast im slepingi cant win im glad u fantastic showslep wel
800727,1,jerime overthankfuly
800728,1,talking wiliam
800729,1,heidimontag great episode didnt know would two
800730,1,trying something new new job new hope dream
800731,1,kelynva got twets sory distracted two heavenly body
800732,1,eat lunch htplurkcompmztfi
800733,1,dezine also amusing many people complain bush spending sudenly suportive obamas tlot
800734,1,ginadeangelo ha definitely vegan im drinking it stil alive to wel
800735,1,going slep twiter drug today nighty night
800736,1,stonedi aw swet thank compliment
800737,1,course make fel beter
800738,1,back schol schol two weks
800739,1,godnight lt goin bed gota get early get fuck town tomorow canada come
800740,1,misrogue il drink anybody pul boy named sue johnie cash
800741,1,lying bed babe
800742,1,stil up playin card girl
800743,1,chictopia let know think long list great designer
800744,1,araza could one miniature
800745,1,jonathanrknight iwas thinking thingnight al
800746,1,comeagainjen hey x wanted say awesome angilena however spel nothing
